Stimulus ID,ImageArea,TextGroup,NonTextArea,TextArea,QuadTree,Saturation,Colorfulness2,Colorfulness1,Complexity,Final Score,image_path,ImageArea_csv,TextGroup_csv,NonTextArea_csv,TextArea_csv,QuadTree_csv,Saturation_csv,Colorfulness2_csv,Colorfulness1_csv,Complexity_csv
86,5,8,0.6852648675106237,0.3147351324893764,7.928045600874777,7.387260649249634,3.977915879756808,17.176361862658066,8.308823529411764,4.938596491,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\86.png,7.0,12.0,174684.0,121396.0,2767.0,7.561414583,3.951927708,17.2447816,5.029822451
87,8,19,0.8562714630311048,0.1437285369688952,5.796057750765372,18.73213525050754,3.9645025670368117,43.0344305196682,7.8125,5.199186992,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\87.png,10.0,28.0,671943.0,122192.0,16.0,18.66403348,3.826118099,43.29824595,8.483934197
88,9,24,0.4876505409267197,0.5123494590732802,7.869019376499023,16.313965461046145,10.777613780231608,47.69944357578741,8.301204819277109,5.745901639,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\88.png,25.0,24.0,337546.0,214526.0,5797.0,16.05746966,10.55697716,48.60786555,9.416804662
89,18,16,0.5092145065161923,0.49078549348380773,7.048386408721883,12.888434833280657,9.707550605032655,39.566878107291814,7.455696202531645,4.7,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\89.png,10.0,18.0,338554.0,319621.0,2635.0,12.85630714,9.786033458,40.02981337,9.273960075
90,11,15,0.7064598238855256,0.2935401761144744,7.089243155027514,13.308787580989254,10.30332282872256,41.18426963317659,7.376623376623376,5.533613445,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\90.png,22.0,22.0,568686.0,189006.0,2008.0,13.24427791,10.17692525,41.59217008,9.653082392
91,6,15,0.6001008115693968,0.3998991884306032,7.113956109566034,31.238125980648537,10.300921210461045,61.306872821475565,5.333333333333333,5.025423729,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\91.png,7.0,16.0,132373.0,108221.0,1207.0,32.25561143,11.82042633,61.43064809,5.312047986
92,9,13,0.861778451085709,0.13822154891429095,7.653494909661253,16.644796827362804,8.52885772600292,30.554116925779198,6.986486486486487,4.481981982,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\92.png,16.0,21.0,2350638.0,76917.0,5707.0,19.45318973,9.936290844,38.41554172,16.72629617
93,5,10,0.7206237150871623,0.2793762849128378,2.833213344056216,9.719284583782327,2.04636952828355,35.62177702001668,7.230769230769231,5.98015873,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\93.png,11.0,3.0,681063.0,52637.0,16.0,9.201229176,1.946666255,36.402576,6.022695111
94,16,48,0.45898222114634607,0.541017778853654,8.430109084509125,34.774660277974505,5.730505470130952,63.24851349237518,8.809756097560976,3.775,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\94.png,35.0,65.0,341105.0,318267.0,12160.0,34.92913991,5.871408307,63.38272211,14.64807276
95,22,5,0.8482819353274257,0.15171806467257434,7.200424892944957,36.761626936431625,135.225712269844,43.944304428917974,6.185185185185185,5.301886792,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\95.png,10.0,3.0,599628.0,42552.0,103.0,36.9480124,138.8085763,46.21753719,5.499936208
96,1,1,0.958567981299684,0.04143201870031595,7.621684998724611,30.511285771322513,21.260138349647324,62.24293150370603,5.285714285714286,6.343137255,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\96.png,1.0,2.0,863974.0,9224.0,1579.0,30.55260954,20.55355587,62.54677886,5.915177073
97,6,35,0.21520623407913064,0.7847937659208694,6.878326468291325,60.47934174408784,19.11711108004257,35.58541326164968,8.691358024691358,4.968421053,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\97.png,2.0,37.0,8413.0,108100.0,151.0,60.24340273,15.82513212,36.17513866,5.21529248
98,1,0,1.0,0.0,9.045111892608405,35.65673288587707,22.518983095390524,49.23021787831084,2.0,5.644144144,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\98.png,1.0,1.0,1587697.0,8910.0,25759.0,35.72055212,24.7258665,47.81516254,9.265644882
99,1,4,0.9701825314017067,0.029817468598293307,5.4638318050256105,23.231687705101432,9.949833694181248,30.356059266177887,3.5,4.22173913,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\99.png,2.0,2.0,1463416.0,11215.0,214.0,23.24587795,9.904515473,30.43970634,8.445215824
100,14,21,0.7712912307359139,0.22870876926408618,8.822027322685583,32.57874920819257,43.05065047772224,45.59623804200333,7.490445859872612,5.26146789,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\100.png,63.0,10.0,516715.0,73719.0,20143.0,32.45326787,49.26010434,44.7063389,9.824344339
101,10,8,0.8070863149207866,0.19291368507921342,7.061334366910438,61.96417999267578,15.125667196987763,71.72870278371803,6.968085106382978,5.40397351,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\101.png,13.0,9.0,94289.0,34875.0,1327.0,61.96985118,15.13596421,71.72922151,4.158852175
102,8,5,0.8936440449921963,0.10635595500780368,9.026898187513526,99.72062534568585,25.262692204620276,65.64197152168761,5.619047619047619,4.255102041,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\102.png,7.0,8.0,381682.0,57781.0,7963.0,98.28970943,25.04458165,65.26763634,5.178114906
103,13,7,0.8311332313134346,0.1688667686865653,9.36134324551271,62.86776899296776,32.82978666660203,64.30321684451432,6.5,5.830508475,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\103.png,8.0,4.0,632281.0,71807.0,11770.0,62.81943224,32.75974274,64.25084993,6.553480911
104,5,30,0.2004468438791539,0.7995531561208461,7.649216319820633,17.759058634440105,26.30791437522805,25.88460276388653,7.861111111111111,4.824074074,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\104.png,2.0,9.0,1195884.0,104441.0,4081.0,17.89499219,26.0790858,25.97359814,8.974520464
105,1,2,0.9787916570269812,0.021208342973018716,8.506334448081361,89.62266797446925,14.893342780558203,38.16585404048101,4.25,4.604,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\105.png,2.0,2.0,1515220.0,32092.0,15304.0,89.80305601,15.05348145,38.20586026,9.033492047
106,13,8,0.9247231771590825,0.07527682284091748,8.157943507105037,25.739871384142685,22.2048712153853,46.32682922272307,6.761904761904762,5.34375,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\106.png,1.0,1.0,738920.0,18210.0,925.0,26.49559025,21.36834117,48.232864,5.128065642
107,9,18,0.3315370593249287,0.6684629406750713,2.833213344056216,18.176723647048107,8.133315380999278,43.66574796798167,4.811320754716981,4.739669421,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\107.png,24.0,23.0,470323.0,244116.0,16.0,18.48400828,8.071383618,44.49773342,10.00979056
108,1,2,0.9457247146231201,0.05427528537687984,8.29054350077274,98.5716316263089,18.68160911165309,118.59087340643693,3.0,3.466346154,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\108.png,1.0,2.0,643072.0,37594.0,4822.0,98.38647717,18.59119914,118.4944136,6.10790076
109,22,16,0.8762375858947717,0.12376241410522827,7.895063498091573,35.909971430479246,12.47657084233092,72.74136862716426,9.373333333333333,6.177884615,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\109.png,2.0,1.0,1095957.0,21378.0,10519.0,35.8287262,12.22968102,71.45268752,7.244087614
110,3,6,0.8878629788177084,0.11213702118229163,7.0192966537150445,44.635271521013706,60.717344090855775,63.19659035195639,5.672413793103448,6.081521739,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\110.png,3.0,4.0,2026950.0,38507.0,1039.0,45.13495152,60.61086596,63.54065488,12.06362589
111,20,21,0.6552709830436476,0.34472901695635244,8.0774471493312,56.26230112711588,6.7187612063207,74.527250563718,7.117117117117117,5.605932203,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\111.png,23.0,29.0,478953.0,229754.0,8728.0,56.43529592,7.608714554,74.9312276,11.26787449
112,14,15,0.5349872820437203,0.46501271795627974,7.980707820869669,29.297896007822377,18.932491534345132,46.20504338274969,6.950617283950617,5.67699115,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\112.png,8.0,15.0,93241.0,70100.0,3235.0,29.76356483,19.11369819,46.99670128,4.401667085
113,11,18,0.5538839989237806,0.4461160010762194,6.535241271013659,19.493175173830593,8.856497323755724,46.71994830369929,5.928571428571429,4.706140351,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\113.png,16.0,19.0,390714.0,272408.0,307.0,22.94992357,7.77807231,47.33741388,9.280491201
114,13,2,0.647680176284823,0.352319823715177,7.393263094763838,15.553525665544676,3.4908469385693732,33.980223122882435,5.408163265306122,5.135964912,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\114.png,5.0,4.0,31555.0,64954.0,712.0,15.90378865,3.409994343,34.7743132,2.905970588
115,1,5,0.9606284980616532,0.039371501938346855,7.382124365737512,64.65638224283855,10.045912011864587,90.78211548102472,5.066666666666666,4.515306122,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\115.png,4.0,2.0,437627.0,4742.0,1492.0,64.33004485,10.02984874,90.45825228,4.605910958
116,3,14,0.8673520080881327,0.13264799191186724,7.696667081526462,177.8747567624846,15.863958167595795,110.88553967750735,6.7682926829268295,5.570175439,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\116.png,6.0,23.0,445505.0,127814.0,1894.0,178.038664,15.98110512,111.0334612,8.22142683
117,4,1,0.9903891233005157,0.009610876699484294,7.670428522190693,26.798573618228403,17.693243574758156,44.463555478102464,4.181818181818182,6.346153846,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\117.png,4.0,2.0,754961.0,5531.0,1669.0,26.78501439,18.04282479,44.5210758,5.400626199
118,10,12,0.46891957749023944,0.5310804225097605,7.647786045440933,107.69227685866014,35.74841480191007,86.08962978165607,7.369565217391305,4.972727273,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\118.png,6.0,10.0,142791.0,137499.0,2308.0,107.418001,48.08206039,86.47457535,5.327392304
119,15,25,0.38081502847422527,0.6191849715257747,7.040536390215956,62.47411500545511,17.15088254097231,90.9993953440579,8.285714285714286,5.0,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\119.png,24.0,33.0,210651.0,229969.0,19.0,62.41024062,16.98532247,91.62656675,10.04945637
122,26,18,0.5773534740135096,0.4226465259864904,7.5485559791698735,42.63885311736874,25.550280736134212,66.45193379527075,8.049586776859504,5.794117647,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\122.png,16.0,18.0,378191.0,331952.0,397.0,42.77332389,22.21602685,66.73753029,10.38222684
123,5,20,0.10086386718264163,0.8991361328173584,2.833213344056216,12.516952299735916,17.306608524877362,8.386771924042387,5.811594202898551,3.428571429,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\123.png,34.0,22.0,189707.0,347101.0,16.0,12.71631327,17.82518775,8.604539205,10.35428687
124,22,25,0.6836965124036115,0.3163034875963885,8.282230063296685,56.44397714520028,20.268986582003276,48.05815166213868,7.160583941605839,6.022123894,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\124.png,16.0,26.0,968856.0,134357.0,10153.0,57.23327919,20.62274886,48.12223138,10.56647995
125,9,13,0.953622311624671,0.046377688375328956,9.545311482471128,37.49738566080729,20.83390112795459,40.905214500795125,6.822222222222222,4.770676692,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\125.png,13.0,9.0,497890.0,16062.0,14017.0,37.43159485,20.561591,40.82029381,5.43681556
126,13,15,0.7761343710973472,0.22386562890265285,8.191740021277457,131.34676615397134,9.758820399798257,97.10150778033795,6.347222222222222,6.380530973,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\126.png,11.0,19.0,689564.0,393136.0,8959.0,131.6237313,10.0371172,97.27320329,13.18376385
127,20,3,0.8906669327947133,0.1093330672052867,7.951559331155252,60.99957863381954,24.951258507782413,42.8509692921931,5.038461538461538,6.522123894,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\127.png,23.0,4.0,971625.0,152261.0,5359.0,68.22852328,23.83076428,42.97476192,9.812230394
128,1,0,1.0,0.0,9.274347501950475,45.49902096831542,12.324948990233763,70.23461749881565,1.0,6.626811594,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\128.png,1.0,0.0,1990043.0,0.0,34972.0,48.05179085,13.87500361,69.64912481,11.34180059
129,3,19,0.10349056005412377,0.8965094399458763,7.340186835320115,14.37272669057377,24.207777596651443,33.937709297793845,7.1063829787234045,3.420454545,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\129.png,2.0,15.0,6034.0,50569.0,757.0,14.40904652,24.42589176,33.33009909,2.916887893
130,16,15,0.5776065902708807,0.4223934097291193,7.347943823148687,22.28014420617326,5.3160281632940265,12.820724652188252,7.776470588235294,4.337962963,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\130.png,21.0,24.0,416470.0,262105.0,4423.0,24.13706456,5.466511326,12.89212631,9.670737467
131,9,17,0.6851893999366688,0.3148106000633312,8.419580362549237,30.53082900402971,18.42024355256,50.90674856342774,6.891304347826087,4.280701754,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\131.png,4.0,4.0,285650.0,63845.0,4513.0,32.22616483,18.82992547,51.34987592,4.15592455
132,3,15,0.06857416520956128,0.9314258347904387,6.472346294500901,14.72617446192053,5.520658230557829,35.80914852772668,5.051282051282051,3.066929134,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\132.png,20.0,22.0,218200.0,173858.0,1264.0,14.19401093,6.918684427,33.45796101,7.267771139
133,11,17,0.8231699116566095,0.17683008834339056,5.823045895483019,16.455337524414062,13.464701021666263,38.88255073251088,6.520833333333333,4.418803419,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\133.png,14.0,15.0,545580.0,366617.0,403.0,15.40735573,13.18358378,39.25112554,10.81068258
134,9,21,0.5590488151593359,0.44095118484066415,8.05579245097777,19.862693834725725,6.185809672815269,53.04192084609076,8.308641975308642,6.028455285,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\134.png,6.0,23.0,110627.0,57728.0,910.0,19.90859971,6.182030931,52.3567192,4.551713051
135,6,8,0.6287325599551772,0.37126744004482287,7.488293515159428,16.323058744820443,15.260981170792768,39.36902361100993,5.633333333333334,4.30733945,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\135.png,9.0,23.0,176667.0,162241.0,1720.0,16.3106687,16.03363502,39.4922252,6.462338902
136,5,7,0.8296554972778578,0.17034450272214222,7.537430036586509,12.876485076398481,4.158274433523233,25.435036298038515,6.914893617021277,4.556603774,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\136.png,7.0,9.0,265324.0,55654.0,1651.0,12.90704444,4.56628953,25.55479576,4.295224472
137,37,38,0.6830171554281945,0.31698284457180553,8.722091302389098,99.17748167321645,80.3881543807505,102.0916097758336,7.5182926829268295,4.146551724,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\137.png,12.0,46.0,509749.0,228653.0,15271.0,103.9098929,79.51370226,102.5878278,11.32402399
138,11,15,0.8861604081134149,0.11383959188658506,8.767017621311778,26.19690953038674,25.105653700034054,44.58788881091118,9.410714285714286,5.766129032,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\138.png,1.0,1.0,876880.0,882.0,5767.0,29.556344,26.67114446,54.67872452,5.657637233
139,5,4,0.9182410292281833,0.08175897077181674,9.473704136776757,50.68269126303729,23.696560128422803,57.60073398378059,5.909090909090909,6.173728814,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\139.png,1.0,2.0,793730.0,12916.0,13264.0,50.66806999,23.82218761,57.60724291,5.675658002
140,4,10,0.7186307220938385,0.28136927790616156,5.908082938168931,13.248740715865992,13.33560136164888,39.64472478051254,7.589041095890411,4.752252252,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\140.png,6.0,19.0,503309.0,268073.0,493.0,14.98047027,12.65277129,41.02410938,9.230963588
141,8,31,0.4544992861317925,0.5455007138682074,8.884610231886873,84.74030228616134,12.326816306901769,67.89682574537608,7.205607476635514,5.233333333,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\141.png,26.0,55.0,1056125.0,542252.0,23734.0,85.35077248,12.92725234,68.28991702,20.846948
142,2,1,0.9922585501336293,0.007741449866370665,7.95892649305011,88.4371822785309,8.176715443773293,57.18664939758177,4.909090909090909,3.642241379,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\142.png,7.0,7.0,226031.0,32945.0,2611.0,88.74079097,8.032172558,56.42342051,4.344495355
143,5,24,0.5303929422180998,0.4696070577819002,2.833213344056216,9.876387278238932,13.42317450483988,33.891078018764105,6.938775510204081,5.436363636,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\143.png,17.0,18.0,605408.0,42165.0,16.0,9.829893229,11.92724687,34.62117648,7.148297879
144,33,29,0.8084018816476669,0.19159811835233312,7.618742377670413,104.76514199746622,7.4701675020570075,64.73350202708092,8.084745762711865,6.085271318,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\144.png,26.0,56.0,212387.0,292205.0,3664.0,105.143348,7.469581364,64.89801887,12.74237159
145,2,6,0.9605874736861715,0.0394125263138285,8.080237416216702,59.49796478713768,17.609945067777307,66.84597006718985,5.34,5.013392857,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\145.png,4.0,6.0,627289.0,24882.0,1264.0,59.62570334,17.53984686,67.67646145,5.796528347
146,11,8,0.8350616864192734,0.16493831358072664,7.5595594960077,22.238505045572918,9.693222541389819,23.990758821261274,9.538461538461538,5.194214876,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\146.png,21.0,4.0,160776.0,27459.0,1909.0,22.01758067,9.799042641,23.92435429,3.951464086
147,3,4,0.8069433989642945,0.19305660103570554,7.457609289715606,19.205399831136067,10.163051251289374,21.326598489895453,7.594594594594595,5.663636364,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\147.png,5.0,3.0,99545.0,21725.0,1729.0,19.02529399,10.19277627,21.25129464,2.439437221
148,12,0,1.0,0.0,8.76748487464946,52.33947431328234,33.87021693512655,35.99531683787655,7.689320388349515,3.661616162,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\148.png,17.0,0.0,123235.0,0.0,6367.0,52.82730285,32.95476126,36.0562387,5.338715803
149,10,22,0.6026178292163848,0.3973821707836151,8.332548939252638,40.67375017008345,33.965294740459065,62.56275885863174,8.567901234567902,5.302631579,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\149.png,2.0,5.0,491558.0,25493.0,3241.0,40.97815995,34.57569924,63.80238758,4.823963312
150,13,28,0.5182848719318687,0.4817151280681313,8.640648995343156,65.09603505372375,5.842404223010153,34.8542121628749,7.780701754385965,6.681818182,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\150.png,7.0,39.0,20264.0,157925.0,13609.0,65.34397793,6.593155777,34.98139804,7.17384019
151,16,18,0.3238654229116445,0.6761345770883556,7.3783837129967145,23.77279964398734,19.505839868479043,34.887856470726994,4.939130434782609,4.487068966,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\151.png,36.0,36.0,261702.0,293769.0,883.0,23.52037791,20.02508419,35.14919057,11.99784254
152,13,25,0.7435100678841783,0.2564899321158218,6.594413459749778,42.496213631465515,5.759390179570488,59.29248116214886,6.666666666666667,5.387850467,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\152.png,7.0,40.0,242918.0,155655.0,16.0,41.14994925,5.730477608,60.44976176,8.174487933
153,14,24,0.5638463789460821,0.43615362105391786,7.7702232041587855,27.95968249612603,4.67897804321761,31.369647675986215,8.6625,6.131782946,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\153.png,5.0,15.0,1104290.0,111803.0,4309.0,28.52195099,4.609362104,31.60279916,9.8516642
154,1,2,0.9209086133406037,0.07909138665939634,7.659171367666058,70.22782858455882,4.8874249136327546,73.52231069703154,2.6666666666666665,5.884615385,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\154.png,1.0,0.0,854016.0,0.0,2188.0,69.78914522,4.873616237,73.33381387,5.891083867
155,6,8,0.6074042813277646,0.3925957186722354,2.833213344056216,6.258684529049296,7.163356890344315,32.69112606023655,5.897435897435898,4.846774194,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\155.png,6.0,11.0,31132.0,20531.0,4.0,6.239276732,5.556991308,33.42368771,2.571643374
156,4,12,0.6194305713948641,0.3805694286051359,3.8501476017100584,38.27269198117263,3.104707536212064,61.61833822790341,5.548387096774194,5.048672566,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\156.png,5.0,16.0,433894.0,244014.0,16.0,38.4743538,3.266384881,61.84177796,8.660284481
157,8,16,0.7292649844415353,0.2707350155584647,6.975413927455952,31.95987575063211,12.059078255998559,62.885879402139764,7.746268656716418,4.763779528,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\157.png,8.0,18.0,695628.0,225276.0,2914.0,32.79909031,12.1592766,63.04459494,9.724745408
158,24,9,0.7679586776240382,0.2320413223759617,8.361007108226909,25.849951726040352,5.527071071834566,32.008417002968464,7.595238095238095,4.746031746,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\158.png,8.0,12.0,36358.0,46528.0,2983.0,26.42365483,5.536244995,30.80283318,3.452125278
159,5,3,0.895041099613302,0.10495890038669796,7.133295954896068,148.34507334657067,4.4360068977617875,66.89090191297053,6.117647058823529,5.313636364,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\159.png,23.0,12.0,144598.0,153629.0,9295.0,150.1687904,4.868668084,67.30989264,7.120958017
160,3,13,0.9759765191439682,0.02402348085603177,8.19671240721307,80.42773086639221,2.4184052027382554,18.587495253615177,7.383966244725738,6.23046875,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\160.png,9.0,2.0,61569.0,2687.0,2374.0,80.24652478,2.383383118,18.79527024,3.077848258
161,18,15,0.6572756657519799,0.34272433424802007,8.858084222199162,44.429151806825345,3.3140543191249767,48.44310397618056,4.712643678160919,5.092436975,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\161.png,21.0,16.0,105166.0,66805.0,6325.0,44.8285298,3.306035109,47.43463412,5.418699816
162,38,16,0.8139102830974189,0.1860897169025812,7.600902459542082,98.13899949596774,14.914920450988797,89.43147133434393,6.55982905982906,5.867256637,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\162.png,32.0,18.0,103632.0,29068.0,1804.0,98.38960028,14.88859334,89.8453216,6.586139602
163,2,3,0.934439786234221,0.06556021376577904,7.213768308118642,36.632519269437,20.37996832781128,53.33498166353228,4.0,5.646226415,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\163.png,1.0,4.0,296703.0,40258.0,928.0,36.75007898,20.58963618,53.50812451,3.706885063
164,3,13,0.5926796560391171,0.4073203439608829,6.878326468291325,12.215444612565877,6.141530563113237,31.209720354215836,5.9772727272727275,4.994897959,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\164.png,7.0,4.0,800930.0,40898.0,16.0,11.47568647,2.550002415,35.5412048,6.182966113
165,10,11,0.7541384598122453,0.2458615401877548,5.849324779946859,228.79974492390951,5.044725873695855,59.675450956037096,6.232876712328767,5.466942149,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\165.png,9.0,12.0,99301.0,65565.0,11173.0,228.7997449,5.044725874,59.67545096,4.748360618
166,12,19,0.6477874582458074,0.35221254175419264,2.833213344056216,74.37317366626381,3.0610568633320927,119.43477554503684,6.613207547169812,5.963963964,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\166.png,12.0,22.0,187250.0,104588.0,16.0,74.37317367,3.061056863,119.4347755,7.208132633
167,1,0,1.0,0.0,9.324829098460881,64.52057120813191,31.601492330822552,51.45031959897262,1.0,5.654639175,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\167.png,1.0,0.0,671886.0,0.0,11284.0,65.65086165,31.86614751,51.90439424,4.580986584
168,6,17,0.7618102460554821,0.2381897539445179,7.4645098346365275,17.635703622611466,10.89778208646593,24.87598132213049,7.267441860465116,4.931451613,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\168.png,2.0,20.0,249693.0,84850.0,1456.0,17.15535996,10.87524955,25.45465724,5.128063301
169,4,10,0.7359742307852396,0.2640257692147604,8.088561805276234,55.48296578322785,7.627722292094548,71.73402672355323,5.0,6.411764706,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\169.png,7.0,9.0,339932.0,81206.0,3772.0,55.3240887,7.619282692,70.65173642,5.613415734
170,2,20,0.07535910033514341,0.9246408996648566,2.833213344056216,20.864173889160156,21.04329104234892,52.045584021100076,7.085106382978723,5.027777778,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\170.png,5.0,17.0,18738.0,235084.0,16.0,20.86417389,21.04329104,52.04558402,6.169275896
171,0,0,1.0,0.0,9.330165765044532,68.23525579463052,8.894940521458635,59.415088971560714,0.0,5.555555556,c:\Users\conri\OneDrive\Desktop\AI Capstone\Methodology\Python Pipeline\training_images\171.png,0.0,0.0,1002822.0,0.0,11392.0,68.71591967,9.083830896,59.63745112,6.472727186
